density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureD,42,949.9596331762384,0.0501259393764004,2.977705151119077
High,architectureD,43,902.4343888099366,0.0501162247460544,2.9554156364905877
High,architectureD,44,980.633507109532,0.0500669868324232,2.991506728502409
High,architectureD,45,923.354993314534,0.0501099343958259,2.965368702106498
High,architectureD,46,919.2320771814012,0.0501086554595101,2.9634251709237125
High,architectureD,47,923.566386329471,0.0501032788207701,2.9654681181631997
High,architectureD,48,897.2064313280598,0.050079363147664,2.952892378018684
High,architectureD,49,901.9088037303476,0.0500495245885305,2.955162626190512
High,architectureD,50,823.868990454266,0.0501296118188996,2.915858156786515
High,architectureD,51,951.939565306224,0.0500634922030312,2.9786093777047014
High,architectureD,52,952.868683626078,0.0500621950294491,2.9790330539372833
High,architectureD,53,993.9103262860588,0.0501258100383448,2.997347202751494
High,architectureD,54,901.7341217732516,0.0501240289869297,2.9550785037633736
High,architectureD,55,874.1354080409519,0.0501566725372578,2.9415787122797186
High,architectureD,56,927.8440585436643,0.0500813221938649,2.9674749910843254
High,architectureD,57,1001.5157726344628,0.0500467765559044,3.0006577932842857
High,architectureD,58,971.2159479109152,0.0500464445831761,2.9873158051488544
High,architectureD,59,963.559436540732,0.0500864348882843,2.9838785089920106
High,architectureD,60,927.101562020856,0.0499853573376431,2.967127312795178
High,architectureD,61,989.8594270441616,0.0500675563541284,2.995573523492729
High,architectureD,62,903.91968041835,0.0501094530248645,2.956129842089496
High,architectureD,63,919.7123963748608,0.0501213319926794,2.96365204017726
High,architectureD,64,921.5803593446308,0.0501195378801774,2.9645332105245137
High,architectureD,65,990.6780453412064,0.0500838905141415,2.9959325385928164
High,architectureD,66,948.5965744901578,0.0500677993709111,2.9770815520228857
High,architectureD,67,915.1120345532836,0.0500398525285644,2.9614742667546943
High,architectureD,68,937.987173712502,0.0500353007324329,2.972196899760761
High,architectureD,69,921.0893801935704,0.0501228429517337,2.9643017750843956
High,architectureD,70,901.2087515543489,0.0500035780459634,2.954825400465583
High,architectureD,71,915.8850518202656,0.050035219270524,2.961840970946537
High,architectureD,72,981.1624421797457,0.0500342659652838,2.9917409155369254
High,architectureD,73,865.2026596039291,0.0501554692540172,2.937117845775763
High,architectureD,74,950.5964608314335,0.0500479526531883,2.977996193038647
High,architectureD,75,887.5683123436945,0.0500697411346113,2.948201788805651
High,architectureD,76,898.7099474209717,0.0500802242615518,2.95361954872984
High,architectureD,77,938.8163322263802,0.0501542526948537,2.972580636246215
High,architectureD,78,867.9703728307411,0.0501506541491161,2.938504901287414
High,architectureD,79,919.1118075515094,0.0501499147495804,2.9633683453894792
High,architectureD,80,887.9602247194091,0.0500654541330389,2.9483935124320233
High,architectureD,81,872.5145146787079,0.0500812883435065,2.9407726603789963
High,architectureD,82,885.126363782291,0.0501255510808888,2.947005276546196
High,architectureD,83,921.983656035758,0.050096003565999,2.9647232224024407
High,architectureD,84,999.1875466876032,0.0501173212363765,2.9996470125973054
High,architectureD,85,950.9343939276688,0.0500855504545634,2.978150555488381
High,architectureD,86,826.8469671648857,0.05010379731393,2.9174251377680354
High,architectureD,87,857.7694264816612,0.0501428912524504,2.9333705625990945
High,architectureD,88,917.5696752973984,0.0501069934011483,2.96263905215931
High,architectureD,89,931.603343635696,0.0501134097934555,2.9692310386002196
