density,architecture,repetition,absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,E-Uniform50,68,30.867211518573896,1.489497397969454
Low,E-Uniform50,69,36.05782547320689,1.5569995323291792
Low,E-Uniform50,6,32.03038876217026,1.5055622098546022
Low,E-Uniform50,70,37.50178635200332,1.5740519553101262
Low,E-Uniform50,71,30.39170728862484,1.4827550977502966
Low,E-Uniform50,72,30.13206838928569,1.4790289444586653
Low,E-Uniform50,73,25.818041343189066,1.411923291915285
Low,E-Uniform50,74,40.49153090851649,1.6073641969351755
Low,E-Uniform50,75,26.154736472582822,1.4175503485622816
Low,E-Uniform50,76,26.993854039032247,1.4312648952416513
Low,E-Uniform50,77,27.28499904241464,1.4359239428773087
Low,E-Uniform50,78,32.794779270515846,1.5158047121729659
Low,E-Uniform50,79,30.99819700992562,1.491336434111306
Low,E-Uniform50,7,27.667930755662084,1.4419766801022234
Low,E-Uniform50,80,23.487030991064355,1.3708281208349724
Low,E-Uniform50,81,28.021359927692057,1.4474892085643363
Low,E-Uniform50,82,26.106836688696404,1.416754252448333
Low,E-Uniform50,83,27.1886242414968,1.434387232617194
Low,E-Uniform50,84,41.59827899595485,1.61907536336662
Low,E-Uniform50,85,30.76971365422782,1.4881234546820565
Low,E-Uniform50,86,32.704864721547885,1.5146123570819032
Low,E-Uniform50,87,31.513064650224187,1.4984906404307805
Low,E-Uniform50,88,32.17682706301416,1.5075432163645188
Low,E-Uniform50,89,30.078889168334893,1.478261793456488
Low,E-Uniform50,8,38.91172990232647,1.590080538702338
Low,E-Uniform50,91,38.40944289562526,1.5844380080474874
Low,E-Uniform50,92,20.499453506361323,1.311742283380864
Low,E-Uniform50,93,34.913228600374154,1.5429900120479871
Low,E-Uniform50,94,20.311975298288907,1.3077521597136696
Low,E-Uniform50,95,34.790082828595565,1.5414554627216959
Low,E-Uniform50,96,38.72703102019203,1.5880142033901075
Low,E-Uniform50,97,40.348242216008586,1.6058246192931227
Low,E-Uniform50,98,30.108444926205465,1.4786883251770409
Low,E-Uniform50,99,26.73045390161448,1.4270063334401442
Low,E-Uniform50,9,30.497877726276624,1.484269618893161
Low,F-Uniform30,100,57.35023403910692,1.7585351945421739
Low,F-Uniform30,10,57.70715445789474,1.76122965975828
Low,F-Uniform30,11,62.08348456511537,1.7929760846182266
Low,F-Uniform30,12,60.75234252324013,1.783563028365872
Low,F-Uniform30,13,46.849291669374686,1.670703029025132
Low,F-Uniform30,14,71.88635868283023,1.8566464855032436
Low,F-Uniform30,15,60.61947703037797,1.7826121853506276
