density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,architecture_D,100,7,0.0043357749546804,172.09129112489836,2.235758892918494
Low,architecture_D,100,8,0.0013923781441807,214.8715691856914,2.332178955451396
Low,architecture_D,100,9,0.0003251268517288,240.22935147769908,2.380626068870536
Low,architecture_D,100,10,0.000229220330169,217.5054513415253,2.337470146154449
Low,architecture_E,100,1,0.0035999616174749,48.042067985332416,1.681621693470428
Low,architecture_E,100,2,0.0060277505801902,36.56430476869706,1.5630573201918545
Low,architecture_E,100,3,0.0076748128775127,19.359089195160035,1.2868849208018676
Low,architecture_E,100,4,0.0079120014016572,73.47003877205528,1.8661102690329598
Low,architecture_E,100,5,0.0079382138665637,84.18459185051934,1.9252326106606852
Low,architecture_E,100,6,0.0064355601724615,120.22095039603802,2.079980156922595
Low,architecture_E,100,7,0.0043333525078072,181.5804795664524,2.259069158765231
Low,architecture_E,100,8,0.0014039525467229,203.5548056431556,2.3086813599193876
Low,architecture_E,100,9,0.0003354191517304,214.7431503099253,2.331919319976876
Low,architecture_E,100,10,0.0002290159778734,220.89669939138028,2.3441892267504776
Low,architecture_F,100,1,0.0035934297309221,49.80770168383842,1.6972965022010562
Low,architecture_F,100,2,0.0060401672559715,34.11731296579493,1.5329748193864288
Low,architecture_F,100,3,0.0076617535993467,44.68396572136578,1.6501517099779635
Low,architecture_F,100,4,0.0079102379913332,100.3584596686594,2.001553987013486
Low,architecture_F,100,5,0.0079413197999679,112.18070183877636,2.0499181527688295
Low,architecture_F,100,6,0.0064586233835532,142.13970049847677,2.1527153960086465
Low,architecture_F,100,7,0.0043382799268473,182.8414843440333,2.2620747383217683
Low,architecture_F,100,8,0.0013997880418931,189.29196429236063,2.2771321779492184
Low,architecture_F,100,9,0.0003317693115757,223.02128035325404,2.348346304747942
Low,architecture_F,100,10,0.0002286085302987,240.2970674309672,2.380748470735984
Low,architecture_G,100,1,0.003597749614539,62.51028417625145,1.795951473241267
Low,architecture_G,100,2,0.0060476387050173,32.69512007537927,1.5144829366820793
Low,architecture_G,100,3,0.0076536822679643,42.037355032775125,1.6236353826462275
Low,architecture_G,100,4,0.0078942687050574,78.29713575012072,1.893745875076211
Low,architecture_G,100,5,0.0079249558381624,110.6773637314095,2.0440588059573748
Low,architecture_G,100,6,0.0064396681853118,127.94007076527554,2.1070065865953955
Low,architecture_G,100,7,0.0043359333663903,150.0086158097245,2.1761162036634314
Low,architecture_G,100,8,0.001387085872685,178.26356424043334,2.2510625856523445
Low,architecture_G,100,9,0.0003247774670836,192.50547340606963,2.284443082084831
Low,architecture_G,100,10,0.0002296731497704,208.25583573749748,2.3185971800336045
Low,architecture_H,100,1,0.0035872113772825,52.15742523728704,1.717316144210861
Low,architecture_H,100,2,0.0060448872860012,37.19648941807187,1.570501953368348
Low,architecture_H,100,3,0.0076520541712113,41.29718495894793,1.615920448788063
Low,architecture_H,100,4,0.0079006180992711,65.97148561474474,1.8193562640868381
Low,architecture_H,100,5,0.0079316235696901,118.80741126246448,2.074843532985234
Low,architecture_H,100,6,0.0064310152576607,101.49064636715768,2.0064260184234572
Low,architecture_H,100,7,0.0043214098532754,152.9342015620216,2.1845046200666167
Low,architecture_H,100,8,0.0014052571646283,149.8595330915491,2.1756843751586548
Low,architecture_H,100,9,0.0003164105915263,168.20467978968574,2.2258380745686943
Low,architecture_H,100,10,0.000229421316715,148.3313411889654,2.1712329235661056
Low,architecture_I,100,1,0.0035899761904329,65.7730322585195,1.8180478641001967
Low,architecture_I,100,2,0.0060435176655934,49.20294044539614,1.6919910576667663
Low,architecture_I,100,3,0.0076751697585042,44.631531486704574,1.6496417894803093
Low,architecture_I,100,4,0.0079330909078077,70.74513280995058,1.8496965662247016
Low,architecture_I,100,5,0.007969202688159,95.30359648207612,1.9791092899651694
Low,architecture_I,100,6,0.0064449179266092,112.25713178846844,2.050213941639628
Low,architecture_I,100,7,0.0043236671691945,118.59072654004528,2.0740507297538042
Low,architecture_I,100,8,0.0013853919078541,129.50494592885045,2.1122863548928703
Low,architecture_I,100,9,0.0003329185453616,153.33345144372004,2.1856369114923644
Low,architecture_I,100,10,0.0002298868724184,130.05512398681142,2.1141274674535353
Low,control,100,1,0.0035928323203738,55.41016362945587,1.743589432658818
Low,control,100,2,0.0060285528398826,29.187601927479665,1.465198414534245
Low,control,100,3,0.0076621170412128,42.01511241884292,1.6234055299122812
Low,control,100,4,0.0078894457634552,95.12568201500738,1.9782977835162636
Low,control,100,5,0.0079502846852019,107.35953772355576,2.0308406328124256
Low,control,100,6,0.0064302080696051,166.48161756419228,2.2213662869043755
Low,control,100,7,0.0043303346457622,163.21615996795586,2.2127631558729015
Low,control,100,8,0.0014084135577966,225.40319449794788,2.3529600667367077
Low,control,100,9,0.0003285904138788,245.7826575845505,2.390551235828527
Low,control,100,10,0.000231379625902,219.2811882340412,2.341001375879167
Low,architecture_A,10,1,0.0035981538925315,56.83690137484134,1.7546303931032508
Low,architecture_A,10,2,0.0060334904388125,32.7456619471906,1.5151537740320824
Low,architecture_A,10,3,0.0076564058660837,42.24544964115854,1.6257799369031762
Low,architecture_A,10,4,0.0078975060169226,46.11879136689396,1.6638779172357014
Low,architecture_A,10,5,0.0079386731230438,113.90870802582748,2.056556926037004
Low,architecture_A,10,6,0.0064384094625222,134.16575699272173,2.1276416853801456
Low,architecture_A,10,7,0.0043329716951381,191.2187277918699,2.281530424437814
Low,architecture_A,10,8,0.0013858372563506,191.05836897632025,2.2811660659481663
