density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureC,51,715.5600511559894,0.0500872966729985,6.573065524413858
High,architectureC,52,774.9082442857589,0.0501392250812822,6.6527446278741795
High,architectureC,53,836.5768880137078,0.0501458445159097,6.72931843253721
High,architectureC,54,825.7453410340252,0.050076928721015,6.716286422152682
High,architectureC,55,789.0915872510641,0.0500945404019796,6.670882394275207
High,architectureC,56,802.6610374472434,0.0501567721082572,6.687932504588888
High,architectureC,57,791.9629059135084,0.0501323406483358,6.674514554749795
High,architectureC,58,793.2024205291623,0.0501131570489737,6.6760784482410385
High,architectureC,59,779.9149075465773,0.0501040397671528,6.6591848208435716
High,architectureC,60,830.7062198899415,0.050109925225345,6.722276206345515
High,architectureC,61,816.56087801247,0.0500907877234573,6.7051014693524165
High,architectureC,62,817.4041394116258,0.0500682789837607,6.706133635237278
High,architectureC,63,776.4081277189813,0.0500975853280164,6.65467831970861
High,architectureC,64,813.5802367043595,0.0500686889272449,6.701444553269649
High,architectureC,65,786.9810510709985,0.0501295659296371,6.668204170708222
High,architectureC,66,777.3270185430413,0.0500421559839809,6.655861135111096
High,architectureC,67,722.6001306612445,0.0500881714729381,6.58285599953451
High,architectureC,68,883.2868188530972,0.0500932017269417,6.783649971023528
High,architectureC,69,783.648404982283,0.0500752632521806,6.663960456727985
High,architectureC,70,775.9778042043017,0.0500984408924746,6.654123916944642
High,architectureC,71,864.0333594321121,0.0501078160440913,6.761611378512525
High,architectureC,72,793.6658292365822,0.0500523132165252,6.6766625026773925
High,architectureC,73,877.8353333385807,0.0501333661551407,6.777459028595531
High,architectureC,74,735.6020887402474,0.0500455068926111,6.600689332231637
High,architectureC,75,810.5142339779771,0.0501008918059124,6.697668902993115
High,architectureC,76,836.8927022663856,0.0501210006670462,6.729695869041897
High,architectureC,77,840.5745641333318,0.0501875472152288,6.7340856629332455
High,architectureC,78,793.6414318244032,0.050106032883407,6.6766317620479265
High,architectureC,79,753.7005074384876,0.0501559002558968,6.624995084112416
High,architectureC,80,790.4553165318733,0.0501007137870338,6.672609129475518
